	코드	종목명	평가손익	평가수익률	매입가	보유량	가능수량	현재가	등락률	전일	금일	매입금액	평가금액	수수료	세금	통화	손익분기매입가	환율	국가	거래소	종목풀코드
	'TECL	DIREXION TECHNOLOGY BULL 3X ETF	"-694.6712"	"-7.09%"	"85.1756"	"115"	"115"	"79.2500"	"-8.45%"	"0"	"0"	"9,795.1912"	"9,113.7500"	"13.23"	"0"	USD	"85.2906"	1184.00	미국	미국	NYTECL
