	코드	종목명	평가손익	평가수익률	매입가	보유량	가능수량	현재가	등락률	전일	금일	매입금액	평가금액	수수료	세금	통화	손익분기매입가	환율	국가	거래소	종목풀코드
	'TQQQ	PROETF ULTRAPRO QQQ	"-690.9600"	"-5.10%"	"161.1457"	"84"	"84"	"153.1400"	"-7.63%"	"9"	"0"	"13,536.2400"	"12,863.7600"	"18.48"	"0"	USD	"161.3657"	1184.00	미국	미국	NDTQQQ
