	코드	종목명	평가손익	평가수익률	매입가	보유량	가능수량	현재가	등락률	전일	금일	매입금액	평가금액	수수료	세금	통화	손익분기매입가	환율	국가	거래소	종목풀코드
	'SOXL	DIREXION DAILY SEMICONDUCTOR BULL 3X ET	"433.5300"	"4.50%"	"42.3495"	"227"	"150"	"44.3200"	"+0.27%"	"68"	"0"	"9,613.3400"	"10,060.6400"	"13.77"	"0"	USD	"42.4102"	1175.00	미국	미국	NYSOXL
